,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count
6290,Kensington,2,t,841000.0,3.4,3031.0,2.0,1.0,1.0,105.0,108.0,2005.0,-37.79244,144.92036000000004,5263.0,3031.0,119.91489361702128,188.0
6291,Kew,3,h,2180000.0,5.4,3101.0,3.0,1.0,2.0,372.0,126.0,1905.0,-37.80946,145.04251000000005,10331.0,,,
6292,Kew East,3,h,2118000.0,7.3,3102.0,3.0,2.0,2.0,664.0,188.0,1930.0,-37.79639,145.04595,2671.0,,,
6293,Kilsyth,3,h,710000.0,26.0,3137.0,3.0,1.0,2.0,837.0,130.0,1960.0,-37.79682,145.30467,4654.0,,,
6294,Kilsyth,3,h,780000.0,26.0,3137.0,3.0,2.0,1.0,862.0,162.0,1986.0,-37.80212,145.33016999999995,4654.0,,,
6295,Lalor,3,h,700000.0,16.3,3075.0,3.0,1.0,1.0,537.0,103.0,1975.0,-37.66958,145.02941,8279.0,,,
6296,Malvern East,3,h,2030000.0,8.4,3145.0,3.0,2.0,2.0,660.0,172.0,1940.0,-37.87939,145.0656,8801.0,,,
6297,Malvern East,3,h,1800000.0,8.4,3145.0,3.0,2.0,1.0,460.0,123.0,1910.0,-37.87241,145.05103,8801.0,,,
6298,Maribyrnong,4,h,1500000.0,4.3,3032.0,4.0,2.0,2.0,650.0,174.0,2000.0,-37.77961,144.88586999999995,4918.0,3032.0,111.61363636363636,176.0
6299,Melton South,3,h,460000.0,29.8,3338.0,3.0,1.0,1.0,602.0,108.0,1980.0,-37.70484,144.57261,4718.0,,,
6300,Mernda,3,h,547000.0,25.9,3754.0,3.0,2.0,2.0,410.0,135.0,2012.0,-37.59665,145.08876999999995,5812.0,,,
6301,Montmorency,3,h,756000.0,16.2,3094.0,3.0,1.0,2.0,204.0,102.0,2000.0,-37.72266,145.12171999999995,3891.0,,,
6302,Mount Evelyn,3,h,515000.0,31.6,3796.0,3.0,1.0,0.0,915.0,101.0,1970.0,-37.78495,145.3919,3532.0,,,
6303,Mount Waverley,4,h,1340000.0,14.2,3149.0,4.0,2.0,2.0,800.0,160.0,1970.0,-37.88859,145.13335,13366.0,,,
6304,Niddrie,3,t,1150000.0,10.4,3042.0,3.0,2.0,1.0,317.0,210.0,2012.0,-37.74103,144.8851,2291.0,,,
6305,Nunawading,3,h,1218000.0,15.4,3131.0,3.0,1.0,1.0,757.0,125.0,1953.0,-37.82568,145.16752,4973.0,,,
6306,Pascoe Vale,3,h,980000.0,8.5,3044.0,3.0,1.0,1.0,546.0,103.0,1950.0,-37.72208,144.93714,7485.0,,,
6307,Pascoe Vale,2,t,585500.0,8.5,3044.0,2.0,1.0,1.0,100.0,105.0,2012.0,-37.7249,144.9474,7485.0,,,
6308,Prahran,3,h,1390000.0,4.6,3181.0,3.0,2.0,1.0,125.0,0.0,2002.0,-37.85257,145.00296,7717.0,3181.0,148.1695652173913,460.0
6309,Preston,3,h,961000.0,8.4,3072.0,3.0,1.0,2.0,529.0,144.0,1970.0,-37.75049,145.02098999999995,14577.0,,,
6310,South Melbourne,3,h,1412000.0,1.9,3205.0,3.0,1.0,,128.0,130.0,1880.0,-37.83731,144.95057,5943.0,3205.0,214.84666666666666,300.0
6311,South Morang,5,h,597000.0,20.5,3752.0,5.0,3.0,2.0,582.0,175.0,2000.0,-37.62292,145.09507,7969.0,,,
6312,St Albans,3,h,626000.0,14.0,3021.0,3.0,1.0,2.0,557.0,138.0,1985.0,-37.73497,144.7864,14042.0,,,
6313,Strathmore Heights,3,h,1000000.0,8.2,3041.0,3.0,1.0,2.0,534.0,149.0,1960.0,-37.71106,144.89427,389.0,,,
6314,Sunshine North,3,h,502500.0,10.5,3020.0,3.0,1.0,3.0,331.0,123.0,1995.0,-37.75962,144.82596,4217.0,,,
6315,Sunshine West,3,h,650000.0,10.5,3020.0,3.0,1.0,1.0,650.0,117.0,1965.0,-37.78651,144.81357,6763.0,,,
6316,Templestowe,4,h,1150000.0,15.5,3106.0,4.0,2.0,2.0,779.0,185.0,1980.0,-37.75592,145.16605,6202.0,,,
6317,Templestowe Lower,4,h,1280000.0,12.4,3107.0,4.0,2.0,2.0,887.0,195.0,1970.0,-37.77493,145.12547,5420.0,,,
6318,Vermont,5,h,1300000.0,17.2,3133.0,5.0,2.0,2.0,891.0,177.0,1980.0,-37.83691,145.21268999999995,4181.0,,,
6319,Vermont South,5,h,1360000.0,17.2,3133.0,5.0,3.0,2.0,882.0,212.0,1970.0,-37.85995,145.18579,4280.0,,,
6320,Wantirna South,5,h,1235000.0,14.7,3152.0,5.0,3.0,2.0,634.0,294.0,2000.0,-37.88634,145.21601,7082.0,,,
6321,Werribee,3,h,490000.0,14.7,3030.0,3.0,2.0,2.0,536.0,141.0,1990.0,-37.90419,144.63761,16166.0,3030.0,115.74806201550388,258.0
6322,Werribee,3,h,412700.0,14.7,3030.0,3.0,1.0,1.0,299.0,112.0,2005.0,-37.89513,144.64056000000005,16166.0,3030.0,115.74806201550388,258.0
6323,West Footscray,4,h,990000.0,6.4,3012.0,4.0,2.0,2.0,501.0,129.0,1960.0,-37.79591,144.87595,5058.0,,,
6324,West Footscray,3,h,1100500.0,6.4,3012.0,3.0,2.0,2.0,427.0,119.0,1936.0,-37.79105,144.87913999999995,5058.0,,,
6325,Williamstown,5,h,2550000.0,6.8,3016.0,5.0,2.0,2.0,840.0,244.0,1910.0,-37.8633,144.88871,6380.0,,,
6326,Yallambie,4,h,1025000.0,12.7,3085.0,4.0,2.0,2.0,585.0,212.0,2014.0,-37.73022,145.08361000000005,1369.0,,,
6327,Aberfeldie,5,h,1830000.0,7.5,3040.0,5.0,4.0,4.0,730.0,373.0,2014.0,-37.7595,144.89427,1543.0,,,
6328,Airport West,3,h,850000.0,10.4,3042.0,3.0,1.0,2.0,551.0,96.0,1950.0,-37.72739,144.88235,3464.0,,,
6329,Albert Park,3,h,2100000.0,3.0,3206.0,3.0,2.0,,137.0,125.0,1890.0,-37.84388,144.95303,3280.0,,,
6330,Albion,3,h,760000.0,10.5,3020.0,3.0,1.0,1.0,697.0,121.0,1950.0,-37.78036,144.8195,2185.0,,,
6331,Altona Meadows,4,h,750000.0,15.5,3028.0,4.0,2.0,2.0,636.0,232.0,1996.0,-37.87941,144.76935,7630.0,,,
6332,Armadale,4,h,3000000.0,6.3,3143.0,4.0,3.0,2.0,474.0,180.0,1915.0,-37.86345,145.02454,4836.0,,,
6333,Armadale,3,h,1500000.0,6.3,3143.0,3.0,1.0,,230.0,115.0,1900.0,-37.86275,145.02364,4836.0,,,
6334,Ashburton,3,h,1210000.0,10.2,3147.0,3.0,1.0,3.0,407.0,93.0,1955.0,-37.8696,145.0866,3052.0,,,
6335,Bayswater North,3,h,724000.0,23.2,3153.0,3.0,2.0,2.0,482.0,147.0,1990.0,-37.82391,145.30266,3598.0,,,
6336,Bentleigh,4,h,1410000.0,11.4,3204.0,4.0,3.0,4.0,623.0,214.0,1950.0,-37.92588,145.04808,6795.0,,,
6337,Bentleigh East,2,h,1020000.0,13.8,3165.0,2.0,1.0,2.0,597.0,115.0,1959.0,-37.93574,145.06169,10969.0,,,
6338,Blackburn North,4,h,1475000.0,13.4,3130.0,4.0,2.0,2.0,582.0,240.0,2011.0,-37.80505,145.14919,2867.0,,,
6339,Blackburn South,4,h,1229000.0,13.4,3130.0,4.0,2.0,2.0,727.0,115.0,1960.0,-37.84378,145.13407,4387.0,,,
6340,Bonbeach,3,h,965000.0,27.0,3196.0,3.0,2.0,2.0,572.0,127.0,1950.0,-38.06866,145.12677,2887.0,,,
6341,Box Hill,2,u,653000.0,10.9,3128.0,2.0,1.0,1.0,84.0,77.0,1970.0,-37.8179,145.1341,4605.0,3128.0,111.44392523364486,214.0
6342,Brunswick,3,h,1325000.0,5.2,3056.0,3.0,1.0,1.0,331.0,120.0,1920.0,-37.75877,144.97316,11918.0,3056.0,94.67264573991031,446.0
6343,Brunswick,4,h,1630000.0,5.2,3056.0,4.0,2.0,1.0,278.0,174.0,1880.0,-37.77081,144.96318,11918.0,3056.0,94.67264573991031,446.0
6344,Brunswick,4,h,1770000.0,5.2,3056.0,4.0,2.0,3.0,461.0,187.0,1930.0,-37.76296,144.97239,11918.0,3056.0,94.67264573991031,446.0
6345,Brunswick West,3,h,1000000.0,5.2,3055.0,3.0,1.0,2.0,399.0,105.0,1950.0,-37.75744,144.94945,7082.0,,,
6346,Bulleen,4,h,1300000.0,10.8,3105.0,4.0,2.0,3.0,650.0,120.0,1960.0,-37.77352,145.09843999999995,4480.0,,,
6347,Bulleen,3,h,1331000.0,10.8,3105.0,3.0,2.0,2.0,697.0,158.0,1970.0,-37.76823,145.08103,4480.0,,,
6348,Camberwell,5,h,2800000.0,7.7,3124.0,5.0,2.0,2.0,768.0,254.0,1990.0,-37.83825,145.08163000000005,8920.0,,,
6349,Carnegie,4,h,1966000.0,10.1,3163.0,4.0,2.0,2.0,627.0,181.0,1905.0,-37.89184,145.06056,7822.0,3163.0,94.2051282051282,156.0
6350,Carnegie,1,u,381000.0,10.1,3163.0,1.0,1.0,1.0,2048.0,55.0,1970.0,-37.88642,145.05979,7822.0,3163.0,94.2051282051282,156.0
6351,Caroline Springs,3,h,646000.0,14.8,3023.0,3.0,1.0,2.0,238.0,171.0,2004.0,-37.73917,144.72874,7719.0,,,
6352,Cheltenham,3,t,795000.0,17.9,3192.0,3.0,2.0,2.0,138.0,137.0,2013.0,-37.95656,145.06926,9758.0,,,
6353,Cheltenham,3,h,1160000.0,17.9,3192.0,3.0,2.0,2.0,534.0,134.0,1980.0,-37.9583,145.06041000000005,9758.0,,,
6354,Craigieburn,4,h,735000.0,20.6,3064.0,4.0,2.0,2.0,771.0,255.0,2006.0,-37.57383,144.92424,15510.0,,,
6355,Craigieburn,4,h,600000.0,20.6,3064.0,4.0,2.0,2.0,630.0,177.0,2003.0,-37.58905,144.93658,15510.0,,,
6356,Craigieburn,4,h,475000.0,20.6,3064.0,4.0,2.0,1.0,294.0,146.0,2011.0,-37.58364,144.90804,15510.0,,,
6357,Craigieburn,3,h,552000.0,20.6,3064.0,3.0,2.0,2.0,448.0,143.0,2010.0,-37.57869,144.91069,15510.0,,,
6358,Croydon,5,h,1180000.0,23.0,3136.0,5.0,3.0,3.0,857.0,285.0,2012.0,-37.79773,145.26956,11925.0,,,
6359,Deer Park,3,h,632000.0,14.8,3023.0,3.0,1.0,1.0,562.0,118.0,1960.0,-37.77224,144.77381,6388.0,,,
6360,Delahey,3,h,607500.0,18.0,3037.0,3.0,2.0,2.0,528.0,142.0,2000.0,-37.71046,144.77043,2898.0,,,
6361,Diamond Creek,4,h,990000.0,21.8,3089.0,4.0,3.0,2.0,1001.0,315.0,2012.0,-37.65972,145.159,4258.0,,,
6362,Donvale,3,u,775000.0,16.1,3111.0,3.0,2.0,1.0,294.0,107.0,1970.0,-37.79937,145.18164,4790.0,,,
6363,Edithvale,3,h,950000.0,27.0,3196.0,3.0,1.0,2.0,560.0,146.0,1980.0,-38.03288,145.11678,2546.0,,,
6364,Epping,3,h,646000.0,19.6,3076.0,3.0,2.0,2.0,716.0,114.0,1979.0,-37.64206,145.03703000000004,10926.0,,,
6365,Epping,3,h,625000.0,19.6,3076.0,3.0,1.0,2.0,534.0,113.0,1990.0,-37.65843,145.03091,10926.0,,,
6366,Fawkner,4,h,800000.0,13.1,3060.0,4.0,3.0,2.0,308.0,203.0,2015.0,-37.7166,144.97665,5070.0,,,
6367,Ferntree Gully,2,h,775000.0,24.8,3156.0,2.0,1.0,1.0,733.0,110.0,1950.0,-37.87101,145.26641999999995,10788.0,,,
6368,Fitzroy,2,h,1300000.0,2.1,3065.0,2.0,1.0,1.0,125.0,124.0,2000.0,-37.79395,144.97698,5825.0,3065.0,153.84237726098192,387.0
6369,Flemington,2,u,452500.0,3.4,3031.0,2.0,1.0,1.0,807.0,54.0,1970.0,-37.783,144.93204,3593.0,3031.0,119.91489361702128,188.0
6370,Glen Iris,3,h,1285000.0,7.3,3146.0,3.0,2.0,2.0,374.0,101.0,1940.0,-37.84967,145.08388,10412.0,,,
6371,Glenroy,3,h,1051000.0,11.2,3046.0,3.0,2.0,2.0,913.0,112.0,1950.0,-37.70072,144.91662,8870.0,,,
6372,Greensborough,3,h,785000.0,16.1,3088.0,3.0,1.0,2.0,840.0,137.0,1960.0,-37.69443,145.11245,8524.0,,,
6373,Hampton,4,t,2000000.0,13.8,3188.0,4.0,3.0,2.0,360.0,275.0,2010.0,-37.937,145.01169,5454.0,,,
6374,Hampton,4,h,2500000.0,13.8,3188.0,4.0,2.0,4.0,683.0,199.0,1980.0,-37.92983,145.00167,5454.0,,,
6375,Hampton East,4,h,1125000.0,13.8,3188.0,4.0,1.0,1.0,700.0,175.0,1950.0,-37.94312,145.0244,2356.0,,,
6376,Hawthorn East,3,h,3600000.0,6.2,3123.0,3.0,2.0,2.0,848.0,158.0,1929.0,-37.83543,145.04606,6482.0,,,
6377,Heidelberg,3,h,985000.0,8.9,3084.0,3.0,1.0,2.0,528.0,118.0,1955.0,-37.74821,145.06933,2890.0,,,
6378,Highett,4,h,1911000.0,16.0,3190.0,4.0,3.0,2.0,616.0,302.0,2005.0,-37.94964,145.02753,4794.0,,,
6379,Huntingdale,3,h,1205000.0,12.3,3166.0,3.0,2.0,4.0,622.0,0.0,1960.0,-37.90823,145.10851,768.0,,,
6380,Kealba,3,h,572000.0,14.0,3021.0,3.0,1.0,2.0,554.0,125.0,1975.0,-37.73522,144.82044,1202.0,,,
6381,Keilor East,4,h,630000.0,11.7,3033.0,3.0,1.0,2.0,185.0,113.0,1965.0,-37.7482,144.86924,5629.0,,,
6382,Kew,4,h,2450000.0,5.4,3101.0,4.0,2.0,2.0,399.0,192.0,1920.0,-37.80526,145.04294,10331.0,,,
6383,Kew,2,t,955000.0,5.4,3101.0,2.0,1.0,1.0,2835.0,100.0,1970.0,-37.81439,145.04237,10331.0,,,
6384,Kew,2,h,1630000.0,5.4,3101.0,2.0,1.0,0.0,284.0,88.0,1920.0,-37.81202,145.04217,10331.0,,,
6385,Kew East,6,h,1875000.0,7.3,3102.0,6.0,2.0,2.0,697.0,170.0,1962.0,-37.79032,145.05408,2671.0,,,
6386,Lalor,4,h,766000.0,16.3,3075.0,4.0,2.0,5.0,541.0,110.0,1980.0,-37.66276,145.03073999999995,8279.0,,,
6387,Malvern,3,h,2500000.0,5.9,3144.0,3.0,2.0,,395.0,149.0,1880.0,-37.85892,145.03731000000005,4675.0,,,
6388,Maribyrnong,2,h,752500.0,4.3,3032.0,2.0,1.0,,488.0,113.0,1910.0,-37.78486,144.88616000000005,4918.0,3032.0,111.61363636363636,176.0
6389,Meadow Heights,8,h,741000.0,17.4,3048.0,8.0,3.0,1.0,1063.0,101.0,1980.0,-37.65826,144.92538000000005,4704.0,,,
6390,Melton,3,h,283000.0,31.7,3337.0,3.0,1.0,0.0,362.0,19.0,1976.0,-37.68755,144.56887,3600.0,,,
6391,Melton West,4,h,430000.0,31.7,3337.0,4.0,1.0,3.0,675.0,147.0,1980.0,-37.67363,144.55888000000004,6065.0,,,
6392,Mitcham,4,h,890000.0,17.2,3132.0,4.0,2.0,2.0,481.0,166.0,1965.0,-37.80961,145.1847,6871.0,,,
6393,Moonee Ponds,3,h,1162000.0,6.2,3039.0,3.0,1.0,2.0,619.0,129.0,1965.0,-37.76996,144.93466,6232.0,,,
6394,Mount Waverley,3,h,1586000.0,14.2,3149.0,3.0,1.0,1.0,718.0,138.0,1955.0,-37.88061,145.12448999999995,13366.0,,,
6395,Mount Waverley,4,h,1408000.0,14.2,3149.0,4.0,2.0,2.0,692.0,179.0,1970.0,-37.86445,145.12538,13366.0,,,
6396,Mulgrave,4,h,1080000.0,18.8,3170.0,4.0,2.0,2.0,914.0,204.0,1980.0,-37.93173,145.19475,7113.0,,,
6397,Mulgrave,3,h,840000.0,18.8,3170.0,3.0,1.0,2.0,656.0,107.0,1972.0,-37.93271,145.17792,7113.0,,,
6398,Murrumbeena,3,h,1321188.0,10.1,3163.0,3.0,1.0,1.0,586.0,200.0,1945.0,-37.90584000000001,145.0725,4442.0,3163.0,94.2051282051282,156.0
6399,Newport,2,h,1130000.0,6.2,3015.0,2.0,1.0,2.0,343.0,98.0,1980.0,-37.84332,144.87718,5498.0,,,
6400,Niddrie,2,h,800000.0,10.4,3042.0,2.0,1.0,2.0,352.0,83.0,1950.0,-37.7361,144.88306,2291.0,,,
6401,North Melbourne,2,h,516000.0,1.8,3051.0,2.0,1.0,,1044.0,79.0,1970.0,-37.7983,144.94687,6821.0,3051.0,112.23372781065089,338.0
6402,Northcote,4,h,1550000.0,5.3,3070.0,4.0,2.0,1.0,344.0,162.0,1900.0,-37.77171,144.99565,11364.0,3070.0,113.28169014084507,284.0
6403,Northcote,2,h,1015000.0,5.3,3070.0,2.0,1.0,,145.0,136.0,1930.0,-37.7754,144.99275,11364.0,3070.0,113.28169014084507,284.0
6404,Northcote,4,h,1350000.0,5.3,3070.0,4.0,2.0,2.0,264.0,188.0,1996.0,-37.76898,144.9858,11364.0,3070.0,113.28169014084507,284.0
6405,Oakleigh,3,h,760000.0,12.3,3166.0,3.0,1.0,1.0,692.0,120.0,1940.0,-37.90584000000001,145.09495,3224.0,,,
6406,Oakleigh South,4,h,1450000.0,15.5,3167.0,4.0,2.0,2.0,771.0,196.0,1970.0,-37.9212,145.09125,3692.0,,,
6407,Ormond,4,h,1450000.0,11.4,3204.0,4.0,2.0,2.0,590.0,178.0,1940.0,-37.90433,145.05163000000005,3578.0,,,
6408,Plumpton,4,h,625500.0,23.8,3335.0,4.0,2.0,2.0,477.0,178.0,2012.0,-37.71429000000001,144.72492,1490.0,,,
6409,Port Melbourne,3,h,1725000.0,3.5,3207.0,3.0,1.0,2.0,293.0,151.0,1890.0,-37.83452,144.93586000000005,8648.0,3207.0,200.2101167315175,257.0
6410,Prahran,3,t,1463000.0,4.6,3181.0,3.0,2.0,2.0,15.0,147.0,1998.0,-37.84969,145.00056999999995,7717.0,3181.0,148.1695652173913,460.0
6411,Roxburgh Park,3,h,426000.0,20.6,3064.0,3.0,2.0,2.0,245.0,134.0,2004.0,-37.62191,144.92158,5833.0,,,
6412,Sandringham,4,t,1050000.0,15.2,3191.0,4.0,2.0,1.0,173.0,184.0,2010.0,-37.94723,145.02268,4497.0,,,
6413,Seddon,2,h,680000.0,5.1,3011.0,2.0,1.0,0.0,298.0,88.0,1900.0,-37.80257,144.88811,2417.0,3011.0,95.6010101010101,198.0
6414,South Melbourne,2,h,1151000.0,1.9,3205.0,2.0,1.0,,128.0,95.0,1890.0,-37.83281,144.96633,5943.0,3205.0,214.84666666666666,300.0
6415,South Morang,4,h,658500.0,20.5,3752.0,4.0,2.0,2.0,444.0,187.0,2008.0,-37.63534,145.09081,7969.0,,,
6416,Springvale,3,h,881000.0,20.8,3171.0,3.0,1.0,4.0,720.0,140.0,1955.0,-37.94434,145.16289,7412.0,,,
6417,St Helena,3,h,897000.0,16.1,3088.0,3.0,2.0,2.0,684.0,150.0,1985.0,-37.68969,145.12366,915.0,,,
6418,St Kilda,4,h,2680000.0,5.0,3182.0,4.0,2.0,1.0,324.0,265.0,1890.0,-37.86569,144.97919,13240.0,3182.0,147.7295154185022,1135.0
6419,St Kilda,2,h,1000000.0,5.0,3182.0,2.0,1.0,,106.0,134.0,1900.0,-37.86191,144.98655,13240.0,3182.0,147.7295154185022,1135.0
6420,Sunbury,3,h,657500.0,31.7,3429.0,3.0,2.0,1.0,729.0,167.0,2001.0,-37.5877,144.73734,14092.0,,,
6421,Sunbury,5,h,675000.0,31.7,3429.0,5.0,3.0,2.0,615.0,208.0,2000.0,-37.59115,144.72581,14092.0,,,
6422,Sunbury,4,h,605000.0,31.7,3429.0,4.0,2.0,2.0,738.0,192.0,2000.0,-37.58457,144.70005,14092.0,,,
6423,Sunbury,4,h,600000.0,31.7,3429.0,4.0,2.0,1.0,1007.0,116.0,1980.0,-37.57231,144.70429,14092.0,,,
6424,Surrey Hills,4,h,1910000.0,10.2,3127.0,4.0,3.0,2.0,416.0,256.0,2014.0,-37.82671,145.11068,5457.0,,,
6425,Taylors Lakes,4,h,751000.0,15.5,3038.0,4.0,2.0,2.0,712.0,364.0,1998.0,-37.68646,144.77247,5336.0,,,
6426,Templestowe,4,h,910000.0,15.5,3106.0,4.0,2.0,2.0,520.0,170.0,1980.0,-37.75436,145.11938999999995,6202.0,,,
6427,Vermont,4,h,1260000.0,17.2,3133.0,4.0,2.0,3.0,682.0,166.0,1973.0,-37.84454,145.18881000000005,4181.0,,,
6428,Vermont South,4,h,1202000.0,17.2,3133.0,4.0,2.0,2.0,650.0,159.0,1980.0,-37.84919,145.17436,4280.0,,,
6429,Wantirna South,5,h,1180000.0,14.7,3152.0,5.0,2.0,4.0,738.0,258.0,1980.0,-37.86328,145.21477,7082.0,,,
6430,Werribee,3,h,515000.0,14.7,3030.0,3.0,2.0,1.0,517.0,115.0,1985.0,-37.89423,144.64131,16166.0,3030.0,115.74806201550388,258.0
6431,West Footscray,3,h,840000.0,6.4,3012.0,3.0,1.0,3.0,336.0,95.0,1950.0,-37.79613,144.86741999999995,5058.0,,,
6432,Wheelers Hill,5,h,1660000.0,16.7,3150.0,5.0,2.0,2.0,790.0,291.0,1990.0,-37.90001,145.18688,7392.0,3150.0,124.02645502645503,189.0
6433,Yarraville,3,h,1360000.0,6.3,3013.0,3.0,1.0,1.0,479.0,128.0,1930.0,-37.81279,144.87717,6543.0,,,
6434,Yarraville,3,h,1455000.0,6.3,3013.0,3.0,2.0,2.0,351.0,125.0,1910.0,-37.81111,144.88759,6543.0,,,
6435,Albert Park,3,h,2340000.0,3.0,3206.0,3.0,2.0,1.0,162.0,135.0,1880.0,-37.84398,144.95044,3280.0,,,
6436,Altona North,3,h,791000.0,9.4,3025.0,3.0,1.0,4.0,553.0,131.0,1960.0,-37.84484000000001,144.85017,5132.0,,,
6437,Armadale,4,h,4060000.0,6.3,3143.0,4.0,2.0,1.0,574.0,191.0,1910.0,-37.86325,145.02422,4836.0,,,
6438,Ascot Vale,4,h,1151000.0,4.3,3032.0,4.0,2.0,2.0,290.0,178.0,2012.0,-37.77708,144.90913999999995,6567.0,3032.0,111.61363636363636,176.0
6439,Ashburton,4,t,1650000.0,10.2,3147.0,4.0,2.0,1.0,338.0,200.0,2005.0,-37.86058,145.08542,3052.0,,,
6440,Ashburton,3,h,2550000.0,10.2,3147.0,3.0,2.0,3.0,1170.0,202.0,1950.0,-37.87253,145.0705,3052.0,,,
6441,Balwyn North,5,h,2800000.0,9.7,3104.0,5.0,2.0,2.0,1173.0,0.0,1960.0,-37.80385,145.09094,7809.0,,,
6442,Bentleigh East,5,h,1800000.0,13.8,3165.0,5.0,3.0,3.0,697.0,243.0,1960.0,-37.91865,145.05418,10969.0,,,
6443,Bentleigh East,4,t,1130000.0,13.8,3165.0,4.0,2.0,2.0,270.0,183.0,2012.0,-37.90866,145.07533,10969.0,,,
6444,Bentleigh East,4,h,1370000.0,13.8,3165.0,4.0,3.0,3.0,605.0,186.0,1930.0,-37.91487,145.06623000000005,10969.0,,,
6445,Bentleigh East,3,h,1311000.0,13.8,3165.0,3.0,2.0,3.0,632.0,194.0,1950.0,-37.92599000000001,145.07537,10969.0,,,
6446,Blackburn,3,h,1350000.0,13.4,3130.0,3.0,1.0,1.0,697.0,121.0,1950.0,-37.81511,145.15828,5713.0,,,
6447,Blackburn South,3,h,905000.0,13.4,3130.0,3.0,2.0,2.0,887.0,150.0,1990.0,-37.8429,145.14895,4387.0,,,
6448,Bonbeach,3,h,920000.0,27.0,3196.0,3.0,1.0,2.0,645.0,102.0,1950.0,-38.06688,145.12398000000005,2887.0,,,
6449,Boronia,4,h,728000.0,25.0,3155.0,4.0,1.0,1.0,744.0,136.0,1970.0,-37.85652,145.2758,9704.0,,,
6450,Box Hill,5,h,1900000.0,10.9,3128.0,5.0,3.0,2.0,613.0,133.0,1955.0,-37.82703,145.12938,4605.0,3128.0,111.44392523364486,214.0
6451,Briar Hill,4,h,1030000.0,16.1,3088.0,4.0,3.0,3.0,1061.0,312.0,1960.0,-37.70591,145.13005,1390.0,,,
6452,Brighton,4,h,2830000.0,10.5,3186.0,4.0,2.0,2.0,700.0,202.0,1930.0,-37.90034,144.99608999999995,10579.0,,,
6453,Brighton East,3,h,2060000.0,10.3,3187.0,3.0,1.0,3.0,685.0,175.0,1950.0,-37.92364,145.01118,6938.0,,,
6454,Brighton East,3,h,1650000.0,10.3,3187.0,3.0,2.0,2.0,623.0,0.0,1920.0,-37.92698,145.02673,6938.0,,,
6455,Brighton East,5,h,1650000.0,10.3,3187.0,5.0,2.0,5.0,773.0,275.0,1950.0,-37.93203,145.02844,6938.0,,,
6456,Brunswick,1,u,424000.0,5.2,3056.0,1.0,1.0,,334.0,80.0,2009.0,-37.76078,144.96168,11918.0,3056.0,94.67264573991031,446.0
6457,Brunswick East,3,t,959000.0,4.0,3057.0,3.0,2.0,1.0,138.0,122.0,1998.0,-37.76292,144.97975,5533.0,3057.0,154.43243243243242,185.0
6458,Brunswick West,3,h,2350000.0,5.2,3055.0,3.0,2.0,2.0,445.0,160.0,1925.0,-37.76645,144.94133,7082.0,,,
6459,Bundoora,4,h,815000.0,12.1,3083.0,4.0,2.0,1.0,525.0,0.0,1965.0,-37.70765,145.05556,10175.0,,,
6460,Burnside,3,h,580000.0,14.8,3023.0,3.0,2.0,2.0,461.0,174.0,2000.0,-37.74518,144.74708,1607.0,,,
6461,Burwood,3,h,1220000.0,10.4,3125.0,3.0,2.0,2.0,261.0,151.0,2015.0,-37.84691,145.10029,5678.0,,,
6462,Burwood,4,h,1535000.0,10.4,3125.0,4.0,3.0,2.0,1004.0,188.0,1950.0,-37.84533,145.12764,5678.0,,,
6463,Burwood,2,h,1322500.0,10.4,3125.0,2.0,1.0,1.0,731.0,94.0,1950.0,-37.85621,145.10641,5678.0,,,
6464,Carnegie,3,h,1400000.0,10.1,3163.0,3.0,2.0,3.0,818.0,193.0,2011.0,-37.89877,145.05132,7822.0,3163.0,94.2051282051282,156.0
6465,Carrum Downs,4,h,546000.0,34.9,3201.0,3.0,1.0,1.0,646.0,103.0,1987.0,-38.10346,145.18159,8060.0,,,
6466,Carrum Downs,3,h,532000.0,34.9,3201.0,3.0,1.0,2.0,474.0,104.0,1993.0,-38.10429,145.17178,8060.0,,,
6467,Caulfield South,2,u,790000.0,8.7,3162.0,2.0,1.0,1.0,919.0,82.0,2010.0,-37.8981,145.03551000000004,5051.0,,,
6468,Chelsea Heights,3,h,725000.0,27.0,3196.0,3.0,1.0,1.0,534.0,95.0,1980.0,-38.04922,145.13904,2076.0,,,
6469,Cheltenham,5,h,1300000.0,17.9,3192.0,5.0,2.0,2.0,1006.0,213.0,1970.0,-37.97404,145.07541,9758.0,,,
6470,Clayton South,3,h,950000.0,17.5,3169.0,3.0,2.0,2.0,535.0,123.0,1970.0,-37.94122,145.10924,4734.0,,,
6471,Coolaroo,3,h,460000.0,17.4,3048.0,3.0,1.0,3.0,536.0,104.0,1975.0,-37.65704,144.92987,1124.0,,,
6472,Craigieburn,3,h,412500.0,20.6,3064.0,3.0,2.0,1.0,197.0,0.0,2012.0,-37.57687,144.911,15510.0,,,
6473,Cranbourne,5,h,720008.0,34.7,3977.0,5.0,3.0,2.0,528.0,204.0,2006.0,-38.08902,145.29006,7680.0,,,
6474,Croydon,5,h,1188000.0,23.0,3136.0,5.0,2.0,2.0,864.0,294.0,1980.0,-37.79546,145.27002,11925.0,,,
